area_sqft,bedrooms,bathrooms,stories,garage_spaces,age_years,distance_to_city_km,school_rating,crime_rate,location,condition,has_pool,has_garden,price
1589.0,3,1,2,1.0,85.9,2.27,7.4,0.51,Urban,Fair,1,0,279377.0
400.0,3,2,2,1.0,7.1,30.23,9.5,0.14,Urban,Fair,0,0,124454.0
3289.0,6,5,2,2.0,13.7,12.74,7.5,2.13,Urban,Good,0,0,622959.0
897.0,1,1,1,1.0,29.1,4.26,7.2,2.92,Rural,Excellent,1,1,123529.0
730.0,4,4,1,2.0,1.9,1.31,6.9,0.99,Suburban,Excellent,0,0,240672.0
2465.0,4,3,1,1.0,17.5,12.31,5.6,2.38,Suburban,Poor,0,0,338390.0
3386.0,4,3,1,1.0,7.9,1.04,6.4,0.13,Suburban,Good,0,0,557346.0
2700.0,6,4,1,1.0,3.5,1.68,5.2,0.26,Suburban,Good,1,0,491025.0
2167.0,3,2,3,1.0,7.7,1.9,6.4,3.02,Rural,Excellent,1,1,318721.0
2187.0,3,1,1,1.0,1.2,6.51,2.3,1.15,Urban,Fair,0,1,430231.0
2355.0,2,1,3,1.0,17.8,12.37,7.3,2.78,Rural,Good,1,0,312722.0
2293.0,3,1,1,1.0,4.4,3.02,6.3,4.46,Suburban,Poor,0,1,274926.0
1983.0,3,1,3,2.0,5.6,0.71,5.9,4.79,Rural,Good,1,1,287090.0
1868.0,3,1,2,2.0,1.9,5.0,6.9,0.47,Suburban,Good,0,0,310094.0
1759.0,4,2,3,1.0,30.0,11.03,3.9,1.67,Suburban,Good,0,0,268322.0
1310.0,5,4,1,2.0,10.2,2.0,10.0,3.31,Urban,Excellent,0,1,378598.0
1618.0,2,1,2,2.0,12.7,1.99,6.3,3.72,Urban,Good,0,1,344838.0
700.0,3,1,3,0.0,12.6,23.53,6.2,3.84,Suburban,Good,0,1,140895.0
1736.0,5,4,1,3.0,7.9,24.66,4.8,0.65,Rural,Fair,0,0,256817.0
1157.0,2,1,1,2.0,3.2,37.22,6.5,0.53,Suburban,Good,0,1,198083.0
1083.0,2,1,1,,20.5,13.19,,,Urban,Good,0,1,246573.0
1917.0,2,1,3,1.0,2.0,1.67,8.4,3.38,Rural,Fair,0,1,267144.0
2705.0,4,3,2,0.0,1.6,1.91,8.0,0.96,Suburban,Excellent,0,1,505643.0
2397.0,2,2,2,0.0,18.6,3.33,7.5,0.28,Urban,Fair,0,1,435588.0
779.0,6,3,1,2.0,3.5,3.06,5.9,3.15,Urban,Good,1,1,288151.0
1157.0,3,2,1,1.0,5.5,25.09,3.9,0.89,Urban,Excellent,0,0,214602.0
2412.0,3,2,2,2.0,9.7,12.45,6.1,0.45,Rural,Excellent,0,1,351521.0
1161.0,3,2,1,2.0,8.9,10.3,6.1,0.4,Rural,Good,1,0,200036.0
1654.0,3,2,2,2.0,18.5,1.65,8.4,0.95,Urban,Fair,0,1,410404.0
2158.0,4,3,3,2.0,14.6,19.22,7.1,2.25,Urban,Excellent,0,0,436923.0
1171.0,4,2,1,0.0,15.5,14.08,9.4,1.11,Suburban,Fair,0,1,221755.0
1868.0,4,2,2,1.0,18.8,1.43,8.7,0.05,Rural,Excellent,0,0,300230.0
933.0,4,3,1,2.0,5.2,16.39,5.7,0.25,Suburban,Good,0,1,196078.0
1409.0,5,4,2,0.0,5.8,2.54,3.3,0.86,Suburban,Good,0,0,292608.0
2008.0,4,3,1,0.0,8.6,0.67,9.0,2.69,Urban,Fair,0,0,411928.0
765.0,4,3,2,2.0,5.5,8.56,8.9,0.26,Suburban,Good,0,1,219194.0
2086.0,2,2,1,2.0,62.9,8.49,4.0,2.06,Urban,Excellent,0,1,377335.0
1787.0,1,1,2,1.0,25.2,0.8,9.2,0.32,Rural,Excellent,0,0,237431.0
2159.0,3,2,2,2.0,2.7,3.07,7.2,0.59,Suburban,Poor,0,0,354625.0
1946.0,4,3,1,2.0,0.1,39.49,6.8,0.47,Rural,Excellent,0,0,288750.0
2687.0,3,3,2,1.0,0.7,9.08,9.4,0.17,Suburban,Poor,1,1,433849.0
1881.0,3,3,1,0.0,4.2,10.48,8.9,2.78,Rural,Good,0,1,263776.0
1521.0,5,4,2,3.0,1.8,1.92,7.7,1.56,Urban,Good,1,1,474735.0
1879.0,5,3,1,1.0,11.4,0.66,7.4,4.45,Suburban,Fair,1,0,355392.0
2153.0,5,4,2,0.0,29.3,2.59,7.6,0.26,Suburban,Poor,0,0,337171.0
1832.0,3,1,1,1.0,20.0,2.29,5.8,0.39,Urban,Good,0,1,384829.0
1826.0,4,3,1,2.0,3.6,2.14,6.4,0.91,Rural,Good,0,0,269882.0
1344.0,3,3,1,1.0,7.6,1.71,4.9,3.63,Suburban,Fair,1,1,235811.0
1369.0,2,1,2,1.0,10.6,6.84,5.9,0.91,Suburban,Good,0,0,266544.0
888.0,2,1,1,1.0,24.9,3.18,5.8,1.31,Rural,Excellent,0,1,134686.0
2937.0,3,2,2,3.0,27.4,13.73,5.4,0.9,Rural,Good,0,1,402775.0
991.0,3,2,2,1.0,36.1,1.63,6.7,0.21,Suburban,Fair,0,0,174345.0
1350.0,4,2,1,2.0,10.7,5.0,5.9,7.01,Rural,Poor,0,1,219010.0
1333.0,2,2,2,3.0,17.8,0.2,7.4,1.99,Urban,Good,1,0,308261.0
2382.0,4,3,1,0.0,1.8,5.26,3.6,3.88,Urban,Good,0,0,472220.0
1608.0,3,3,1,3.0,12.5,0.46,6.3,2.68,Suburban,Good,1,0,331541.0
2611.0,3,1,2,3.0,4.3,30.43,6.7,1.81,Suburban,Excellent,0,0,417591.0
1362.0,3,3,2,2.0,8.5,12.51,5.9,0.23,Suburban,Good,0,0,280067.0
1981.0,3,2,2,1.0,15.1,5.39,6.2,2.57,Urban,Fair,0,1,371224.0
1257.0,4,2,1,2.0,4.5,0.72,3.6,0.42,Suburban,Excellent,0,0,251610.0
3194.0,3,1,1,2.0,0.8,7.18,7.1,1.34,Rural,Good,0,0,398907.0
1028.0,2,1,1,3.0,0.2,11.38,7.7,2.48,Suburban,Good,0,0,214423.0
2001.0,2,2,2,1.0,0.3,1.69,7.4,3.81,Rural,Excellent,0,0,281735.0
2212.0,3,2,2,2.0,0.1,6.72,8.4,2.89,Suburban,Excellent,0,0,403006.0
2069.0,5,4,2,1.0,1.8,13.47,6.9,2.78,Urban,Good,0,0,446685.0
1680.0,3,2,1,1.0,4.1,11.7,7.4,0.4,Urban,Fair,0,1,328048.0
1716.0,4,3,1,1.0,3.8,13.0,6.8,1.06,Urban,Excellent,0,1,404537.0
1828.0,4,2,1,2.0,64.9,16.92,7.7,0.11,Rural,Good,0,1,217248.0
1704.0,5,3,1,1.0,5.5,22.2,3.7,3.18,Urban,Good,0,0,322909.0
2427.0,4,3,1,2.0,2.0,4.16,4.9,7.62,Urban,Good,0,1,490175.0
3237.0,4,2,2,3.0,11.8,6.73,9.4,0.77,Rural,Good,0,0,410849.0
1438.0,4,3,2,1.0,29.3,12.51,2.1,0.23,Suburban,Excellent,0,0,246930.0
910.0,5,3,2,2.0,17.0,9.56,6.2,1.61,Urban,Good,0,0,258385.0
1743.0,3,2,2,1.0,5.3,43.27,8.6,4.86,Urban,Excellent,0,0,341419.0
3477.0,3,2,1,1.0,12.4,0.2,6.3,2.01,Rural,Excellent,0,1,447248.0
1278.0,1,1,2,2.0,18.8,3.51,5.8,0.12,Rural,Excellent,0,0,205718.0
2865.0,4,2,1,3.0,19.5,2.64,6.7,9.15,Urban,Good,0,1,521881.0
2891.0,4,2,3,2.0,16.5,2.43,5.9,4.41,Suburban,Excellent,0,0,470679.0
1440.0,2,2,2,2.0,30.7,2.01,6.6,0.35,Rural,Good,0,1,211906.0
2170.0,4,2,1,0.0,30.6,9.88,5.3,6.37,Suburban,Fair,0,1,309753.0
2858.0,3,2,3,1.0,13.0,0.71,8.5,1.5,Rural,Excellent,0,0,383772.0
1554.0,2,2,1,2.0,8.4,10.83,9.1,1.16,Suburban,Good,0,1,312201.0
1668.0,6,3,2,0.0,15.4,9.46,6.3,1.55,Rural,Fair,0,1,238496.0
1422.0,3,2,2,1.0,25.6,2.31,4.0,4.5,Urban,Fair,0,1,241358.0
1140.0,2,1,1,2.0,0.1,2.33,5.6,2.69,Urban,Fair,0,1,306150.0
1378.0,4,4,1,0.0,72.4,7.93,6.2,0.15,Suburban,Good,0,1,214085.0
1004.0,4,3,2,1.0,3.0,11.49,7.4,7.9,Suburban,Good,0,0,233118.0
1822.0,1,1,2,2.0,9.5,16.73,4.7,0.4,Rural,Fair,0,1,243335.0
1300.0,4,3,1,2.0,30.8,15.29,5.1,3.42,Urban,Excellent,1,0,320071.0
1952.0,3,1,3,3.0,3.8,26.79,7.4,2.53,Rural,Fair,1,0,253730.0
789.0,2,2,1,2.0,9.7,6.97,8.2,0.52,Urban,Good,0,1,237220.0
2015.0,2,2,1,1.0,2.1,19.14,5.4,0.47,Suburban,Good,1,0,309165.0
2342.0,4,2,1,3.0,7.5,13.22,4.1,5.11,Urban,Good,0,0,471416.0
504.0,3,2,1,2.0,2.9,18.01,10.0,1.36,Suburban,Good,0,0,138773.0
2043.0,5,2,1,1.0,6.8,0.2,7.9,2.66,Suburban,Fair,0,0,350794.0
2598.0,4,2,3,0.0,7.0,27.03,6.0,1.75,Suburban,Excellent,0,0,405739.0
1014.0,6,5,1,2.0,74.8,5.13,8.1,3.25,Urban,Poor,0,1,208242.0
2887.0,3,2,1,2.0,78.9,12.8,6.3,1.63,Suburban,Excellent,0,0,378183.0
2072.0,6,3,1,2.0,1.8,1.09,8.1,0.85,Rural,Good,0,1,358389.0
1342.0,3,2,2,2.0,19.4,4.03,6.8,1.13,Urban,Good,0,0,323661.0
1764.0,3,3,2,2.0,0.8,2.53,6.7,4.9,Urban,Good,0,1,400913.0
2163.0,2,1,1,3.0,0.5,2.76,6.3,1.58,Urban,Fair,0,1,415866.0
1849.0,2,1,1,2.0,1.7,1.05,3.9,0.6,Rural,Good,0,0,272989.0
2150.0,4,2,1,0.0,50.5,13.11,10.0,6.82,Suburban,Excellent,0,1,319672.0
1202.0,3,3,1,2.0,42.4,0.2,4.8,3.98,Urban,Fair,0,1,267001.0
1910.0,3,2,1,1.0,3.2,3.0,4.1,0.14,Suburban,Good,0,1,337563.0
881.0,4,2,1,2.0,2.6,1.53,6.1,10.0,Suburban,Good,0,0,214829.0
1728.0,3,1,1,3.0,4.1,7.11,4.8,2.97,Urban,Good,0,1,359342.0
1212.0,4,2,2,2.0,10.9,2.35,6.4,0.44,Rural,Fair,0,1,205720.0
1322.0,3,1,1,2.0,12.6,2.4,7.7,0.68,Suburban,Good,0,0,280955.0
2603.0,4,3,3,1.0,3.8,5.36,8.3,2.95,Suburban,Excellent,0,0,498672.0
2509.0,4,3,3,1.0,21.2,8.46,8.0,3.78,Suburban,Fair,0,0,418553.0
2196.0,3,2,2,1.0,5.6,1.03,5.9,0.68,Rural,Good,0,0,319843.0
1090.0,3,2,1,2.0,38.3,1.54,6.6,0.74,Urban,Good,0,1,267046.0
1594.0,3,2,1,,16.0,2.27,,,Urban,Good,1,0,362954.0
2589.0,4,3,1,2.0,8.6,29.12,3.3,2.28,Urban,Good,0,0,454952.0
1892.0,3,2,2,1.0,23.4,4.05,7.5,0.47,Suburban,Good,0,1,313908.0
3308.0,3,1,2,1.0,25.5,7.31,3.9,0.28,Suburban,Poor,0,0,448426.0
2056.0,2,1,2,2.0,5.1,2.21,10.0,2.84,Suburban,Excellent,0,0,380891.0
1925.0,3,2,3,1.0,6.2,5.39,5.8,3.78,Urban,Excellent,0,0,373514.0
1599.0,3,1,1,2.0,41.2,0.62,6.2,1.74,Suburban,Fair,0,0,244634.0
1887.0,4,2,2,2.0,2.7,0.28,5.1,1.13,Suburban,Good,0,0,356727.0
1701.0,3,2,1,2.0,0.6,5.06,5.4,1.41,Suburban,Good,0,0,306309.0
2260.0,3,3,1,1.0,9.1,4.07,10.0,1.23,Rural,Excellent,0,0,337325.0
2422.0,4,3,1,2.0,24.2,1.18,8.2,8.05,Urban,Excellent,0,1,465448.0
1289.0,4,3,1,1.0,22.2,9.31,3.7,3.65,Suburban,Excellent,0,1,233496.0
935.0,3,2,2,3.0,37.8,39.59,9.2,0.58,Urban,Fair,0,0,178439.0
606.0,3,2,1,0.0,11.4,4.03,8.6,1.21,Suburban,Excellent,0,1,188383.0
2130.0,3,2,2,0.0,1.6,7.84,6.0,1.96,Rural,Excellent,0,1,309168.0
1083.0,5,4,2,2.0,13.3,26.37,7.1,2.37,Rural,Good,0,0,169919.0
401.0,2,1,2,,22.6,14.25,,,Urban,Good,0,1,124746.0
2053.0,5,4,1,,1.5,4.98,,,Suburban,Good,0,1,357619.0
3420.0,4,3,2,2.0,2.8,10.7,5.1,3.65,Urban,Good,0,0,639188.0
1796.0,3,2,2,,0.2,1.1,,,Rural,Fair,0,0,291358.0
2345.0,1,1,1,3.0,13.5,5.74,5.7,4.82,Suburban,Poor,0,0,298032.0
1853.0,3,1,1,1.0,32.7,2.62,3.9,3.48,Suburban,Fair,1,0,262694.0
1736.0,3,1,2,2.0,16.7,1.41,10.0,3.77,Urban,Good,0,1,389031.0
2397.0,2,2,2,0.0,60.3,4.44,4.4,7.83,Rural,Fair,0,1,263470.0
1611.0,4,2,2,1.0,1.0,1.12,6.9,0.77,Suburban,Good,0,0,318170.0
1974.0,6,3,2,2.0,35.0,9.6,3.4,0.78,Urban,Fair,0,1,362977.0
2009.0,4,3,2,1.0,25.2,4.87,5.8,5.49,Suburban,Excellent,0,1,345593.0
1366.0,4,2,1,2.0,5.7,6.06,7.3,3.7,Urban,Excellent,0,0,319773.0
2445.0,2,1,1,2.0,54.5,1.27,5.0,6.53,Suburban,Excellent,0,1,335439.0
1686.0,3,1,1,2.0,5.1,1.2,7.6,0.16,Rural,Good,0,1,255220.0
1309.0,2,2,2,3.0,33.0,7.01,6.0,2.47,Rural,Fair,1,0,168132.0
2149.0,4,3,2,0.0,31.9,33.6,8.6,0.39,Suburban,Good,0,0,300910.0
1216.0,5,4,1,2.0,21.3,0.81,9.0,1.75,Rural,Fair,0,0,213091.0
1818.0,4,2,2,2.0,12.4,2.69,5.4,0.42,Suburban,Excellent,0,0,350870.0
1794.0,2,2,1,1.0,1.9,16.29,6.6,0.34,Urban,Fair,0,0,307687.0
2506.0,3,1,1,0.0,11.4,0.6,6.8,0.03,Rural,Good,1,0,346097.0
2109.0,4,2,1,2.0,6.6,16.69,7.6,2.49,Urban,Good,0,0,409410.0
1784.0,3,1,1,1.0,23.6,5.94,6.5,1.11,Urban,Excellent,1,1,407575.0
2332.0,4,3,1,1.0,21.3,4.2,6.8,0.28,Rural,Good,0,0,328433.0
2704.0,4,3,1,2.0,36.2,2.96,6.1,0.97,Urban,Good,0,0,493590.0
2163.0,4,3,1,2.0,0.2,2.82,6.7,0.46,Suburban,Good,0,1,411649.0
1807.0,3,1,1,3.0,24.8,2.92,8.8,7.11,Rural,Good,0,1,231521.0
947.0,3,2,2,2.0,41.8,17.29,7.7,0.96,Suburban,Fair,0,0,178034.0
1108.0,2,2,1,2.0,23.4,10.29,7.8,1.02,Urban,Excellent,0,0,249939.0
1602.0,3,2,3,0.0,2.1,8.86,7.8,4.58,Suburban,Good,0,1,299808.0
1404.0,3,2,1,1.0,1.3,12.83,6.2,2.61,Urban,Poor,1,0,281801.0
1678.0,4,2,1,1.0,0.3,2.38,7.1,3.1,Suburban,Excellent,0,0,311997.0
1837.0,4,3,1,3.0,14.9,7.7,4.5,2.53,Suburban,Good,0,0,336571.0
2144.0,2,1,1,1.0,14.9,4.93,8.8,7.31,Suburban,Excellent,0,0,330959.0
1754.0,3,2,2,1.0,65.0,12.2,1.5,0.58,Suburban,Excellent,1,0,231775.0
2116.0,2,1,1,,7.6,2.96,,,Suburban,Excellent,0,0,283103.0
1842.0,2,1,3,1.0,6.0,8.24,8.6,4.44,Suburban,Poor,0,1,267855.0
516.0,4,3,2,1.0,14.7,17.11,4.0,2.22,Rural,Fair,0,1,124674.0
1189.0,1,1,2,2.0,26.2,4.12,7.2,2.71,Urban,Excellent,0,1,294785.0
1706.0,3,2,2,0.0,41.4,0.55,5.3,2.62,Rural,Excellent,0,0,215639.0
1014.0,2,2,2,0.0,24.4,5.81,5.8,0.15,Suburban,Good,0,0,182142.0
2190.0,5,4,1,1.0,8.3,3.4,8.2,0.61,Urban,Good,1,1,503076.0
2795.0,4,2,2,2.0,15.1,8.92,6.9,8.14,Urban,Fair,0,0,461516.0
2592.0,3,2,1,2.0,29.1,24.13,2.8,1.91,Suburban,Excellent,0,0,349680.0
1661.0,3,2,1,1.0,10.1,5.32,4.7,1.19,Suburban,Fair,0,0,288217.0
2769.0,4,3,2,,3.7,5.02,,,Urban,Fair,0,0,542448.0
1897.0,6,3,2,1.0,2.8,8.5,7.3,1.86,Rural,Good,0,0,298153.0
1581.0,3,3,2,3.0,0.0,0.87,9.6,0.03,Suburban,Fair,1,0,317093.0
1401.0,5,3,1,0.0,19.0,2.34,9.5,3.33,Rural,Excellent,1,1,263328.0
1603.0,5,3,2,2.0,1.8,20.1,5.9,3.29,Urban,Poor,1,0,293924.0
1548.0,5,3,1,2.0,4.2,8.87,10.0,0.45,Urban,Poor,1,1,395537.0
1911.0,4,3,1,2.0,5.3,0.2,6.5,7.85,Urban,Good,0,1,414472.0
1904.0,4,3,1,1.0,12.3,1.83,4.8,0.63,Urban,Good,0,0,376849.0
1802.0,3,2,1,1.0,7.6,9.19,5.4,1.53,Rural,Fair,0,1,266632.0
2084.0,4,3,1,2.0,16.8,11.56,2.4,0.3,Urban,Good,0,1,376934.0
2574.0,3,2,2,0.0,0.9,14.65,9.4,2.31,Suburban,Good,0,0,419837.0
2417.0,4,3,2,2.0,2.0,2.76,9.4,1.18,Urban,Excellent,0,0,548848.0
835.0,3,1,1,2.0,10.4,21.39,4.7,1.09,Suburban,Poor,0,0,101768.0
400.0,4,3,2,2.0,6.2,6.44,6.1,4.39,Rural,Excellent,0,1,138713.0
2407.0,4,2,2,0.0,5.3,9.54,6.7,0.02,Suburban,Good,1,0,386808.0
912.0,2,2,2,2.0,1.0,7.27,4.8,4.0,Suburban,Fair,1,0,141587.0
1654.0,4,2,2,2.0,33.9,1.05,3.3,2.12,Urban,Poor,0,0,275011.0
1039.0,3,3,1,2.0,17.7,26.4,6.1,10.0,Rural,Good,0,0,116169.0
629.0,4,3,2,0.0,1.9,1.05,5.9,2.23,Suburban,Fair,1,0,200736.0
2152.0,3,2,2,0.0,1.0,2.35,5.8,0.14,Suburban,Fair,1,0,372464.0
2293.0,3,2,1,1.0,55.3,13.44,6.9,0.13,Suburban,Fair,1,1,335097.0
1425.0,5,2,1,0.0,17.1,7.71,9.1,5.37,Rural,Good,1,1,215681.0
400.0,3,2,2,2.0,8.1,14.57,6.0,4.6,Suburban,Good,1,1,135222.0
1445.0,4,2,1,3.0,18.1,5.8,6.8,1.06,Suburban,Poor,0,1,237785.0
2055.0,3,2,3,1.0,21.2,3.79,7.8,2.41,Suburban,Good,0,1,330579.0
839.0,3,2,1,2.0,22.7,20.39,7.5,1.68,Urban,Good,0,1,191268.0
1919.0,3,2,2,0.0,9.7,0.3,5.4,8.54,Suburban,Fair,0,0,291184.0
1790.0,4,2,1,1.0,8.4,15.51,6.7,7.49,Suburban,Excellent,1,1,316437.0
2177.0,3,1,2,0.0,0.2,2.1,7.5,10.0,Suburban,Good,0,0,336297.0
1878.0,1,1,2,1.0,39.2,15.11,4.5,5.03,Suburban,Excellent,0,0,266805.0
1168.0,3,3,1,3.0,13.9,1.2,8.8,6.01,Urban,Fair,0,0,264605.0
2578.0,1,1,2,0.0,3.4,6.94,9.1,0.61,Suburban,Excellent,0,0,393175.0
1697.0,6,4,1,2.0,37.8,17.52,5.2,4.44,Rural,Good,0,1,242858.0
1782.0,6,4,1,1.0,37.0,5.13,6.8,3.08,Rural,Good,1,0,276822.0
1193.0,3,1,1,3.0,67.9,10.98,7.7,8.23,Urban,Good,0,1,202870.0
1512.0,4,4,2,0.0,31.1,13.06,5.5,2.12,Suburban,Poor,1,0,254420.0
1225.0,3,2,1,1.0,91.7,10.67,7.4,0.22,Rural,Excellent,1,0,165696.0
1688.0,4,2,1,0.0,4.2,20.76,6.8,2.27,Suburban,Good,0,0,279752.0
2913.0,4,3,1,1.0,27.7,4.74,3.9,2.9,Suburban,Fair,0,1,468513.0
908.0,5,2,2,1.0,26.0,1.52,7.3,0.62,Rural,Poor,0,1,132226.0
751.0,3,3,2,2.0,3.9,0.39,4.5,1.25,Suburban,Poor,0,0,157791.0
2756.0,4,2,1,2.0,1.6,2.26,8.2,2.28,Suburban,Good,0,0,479281.0
1664.0,3,2,1,2.0,58.3,1.24,5.3,1.17,Urban,Good,1,1,337622.0
1365.0,6,3,3,2.0,5.3,6.53,6.2,1.17,Urban,Good,0,0,374383.0
2476.0,1,1,1,0.0,30.7,1.64,9.0,0.36,Urban,Fair,0,0,421596.0
1406.0,4,3,2,1.0,0.1,0.32,7.4,7.06,Rural,Good,0,0,253901.0
2987.0,4,3,2,3.0,0.3,0.29,4.6,3.47,Suburban,Good,0,0,473808.0
2241.0,4,3,2,2.0,9.4,14.25,4.7,0.0,Suburban,Poor,0,0,366171.0
1483.0,2,2,1,2.0,4.1,7.16,5.4,3.63,Rural,Fair,0,0,217703.0
3202.0,5,2,2,2.0,17.6,3.55,7.2,3.37,Suburban,Poor,0,1,460050.0
1406.0,2,1,2,0.0,12.5,17.97,7.1,0.02,Suburban,Excellent,0,1,264452.0
2282.0,4,2,2,1.0,1.2,0.58,5.0,1.15,Urban,Good,0,1,477213.0
1995.0,3,3,1,0.0,2.7,31.43,4.4,2.33,Rural,Excellent,0,0,236777.0
2646.0,3,2,1,1.0,7.4,7.66,7.0,1.51,Urban,Fair,0,1,453402.0
2815.0,3,2,1,0.0,3.1,1.62,6.2,3.76,Urban,Excellent,0,1,529302.0
1821.0,3,2,2,1.0,23.6,9.09,10.0,1.39,Urban,Good,0,1,394608.0
1310.0,2,1,2,2.0,8.1,11.53,6.6,0.42,Urban,Good,0,0,299256.0
2099.0,2,1,1,2.0,1.5,4.49,9.8,9.37,Urban,Fair,0,0,378433.0
1359.0,3,2,2,2.0,9.9,15.82,4.4,0.69,Suburban,Good,0,1,263511.0
3109.0,4,2,1,3.0,1.4,1.31,3.7,3.16,Urban,Excellent,0,1,629496.0
1889.0,5,3,2,0.0,2.1,2.62,4.5,0.39,Suburban,Fair,1,1,363606.0
1563.0,2,1,3,0.0,4.1,0.79,8.6,1.0,Urban,Fair,0,1,324746.0
1920.0,3,3,1,2.0,29.4,1.89,9.7,1.46,Urban,Good,0,0,409607.0
924.0,2,2,1,1.0,38.8,2.18,5.1,0.53,Suburban,Excellent,0,0,190961.0
1168.0,1,1,1,1.0,26.3,19.97,5.7,1.49,Rural,Good,0,1,152235.0
2580.0,4,2,2,1.0,6.1,0.65,4.4,0.43,Rural,Fair,0,0,348325.0
1373.0,4,2,2,1.0,4.8,4.46,3.2,2.05,Rural,Good,0,0,185935.0
1120.0,2,1,3,2.0,11.9,6.08,7.8,2.72,Suburban,Good,0,1,220208.0
2149.0,3,2,1,1.0,19.2,18.32,6.9,0.16,Suburban,Excellent,0,0,312568.0
2571.0,1,1,3,2.0,75.2,48.59,6.5,5.12,Suburban,Good,0,1,277617.0
2267.0,4,2,1,2.0,2.1,11.2,4.0,0.51,Suburban,Good,0,1,377075.0
2447.0,6,5,2,1.0,0.8,28.27,9.5,0.64,Urban,Fair,0,0,498383.0
1308.0,2,1,1,1.0,17.8,12.38,5.6,2.71,Suburban,Excellent,0,0,196730.0
876.0,3,1,2,1.0,26.8,26.42,7.5,1.58,Suburban,Good,0,0,171661.0
2776.0,5,4,2,1.0,28.1,9.83,3.9,1.73,Suburban,Excellent,0,1,432536.0
1590.0,5,3,2,2.0,17.0,0.66,6.2,0.34,Suburban,Good,0,0,333263.0
1637.0,3,2,2,2.0,46.2,4.11,7.0,4.1,Urban,Excellent,0,0,331502.0
2663.0,2,2,1,2.0,10.7,8.32,7.1,2.4,Suburban,Excellent,0,1,429836.0
2162.0,1,1,1,1.0,36.8,3.46,6.8,0.36,Urban,Fair,0,0,351554.0
2096.0,4,2,2,2.0,51.5,2.55,7.4,1.17,Rural,Excellent,0,0,272743.0
3207.0,3,3,1,2.0,28.2,6.89,4.5,4.16,Urban,Poor,0,0,536520.0
1382.0,1,1,1,1.0,5.6,21.68,6.9,2.1,Urban,Good,0,0,253219.0
2403.0,4,3,2,2.0,3.3,0.28,6.7,0.29,Rural,Excellent,0,1,343463.0
1837.0,1,1,2,1.0,11.9,11.73,6.9,1.17,Suburban,Fair,0,0,264301.0
1975.0,4,3,1,2.0,9.1,10.26,6.6,0.69,Urban,Good,0,0,417120.0
2794.0,3,3,1,2.0,31.5,26.58,4.2,1.82,Suburban,Good,0,1,406067.0
2130.0,1,1,1,0.0,1.6,21.36,4.1,4.63,Urban,Good,1,1,361321.0
2150.0,4,3,1,2.0,4.5,11.49,2.5,1.43,Urban,Excellent,1,0,452175.0
2497.0,3,2,2,0.0,20.9,5.88,8.0,1.42,Urban,Good,0,1,476236.0
1563.0,6,5,3,0.0,1.5,1.83,8.0,5.89,Suburban,Excellent,1,1,391329.0
1255.0,3,2,2,3.0,5.8,6.3,8.0,2.15,Rural,Fair,0,0,175537.0
1121.0,3,2,1,3.0,7.3,11.6,7.1,2.09,Suburban,Fair,0,1,229012.0
522.0,4,3,3,0.0,14.6,18.08,2.7,0.76,Suburban,Good,1,1,146743.0
3137.0,3,2,2,1.0,2.6,12.47,4.7,2.34,Urban,Good,0,0,551583.0
1083.0,5,4,1,1.0,29.6,1.74,6.8,2.14,Urban,Fair,0,1,306697.0
1656.0,3,1,3,1.0,8.9,7.32,6.7,1.26,Rural,Good,1,1,255653.0
1620.0,3,1,2,2.0,37.3,3.23,6.1,10.0,Urban,Good,0,1,307780.0
2000.0,2,1,2,3.0,9.5,0.2,7.2,5.34,Rural,Good,0,0,283917.0
2330.0,3,2,2,2.0,4.8,1.79,6.5,3.46,Suburban,Poor,0,0,338178.0
2359.0,4,3,1,1.0,2.3,0.96,6.7,1.93,Rural,Good,1,1,319277.0
1421.0,4,2,1,2.0,0.1,14.8,5.3,1.55,Urban,Good,1,0,353554.0
1691.0,3,3,2,1.0,11.4,2.39,8.3,0.51,Urban,Excellent,0,1,390068.0
1984.0,3,1,1,3.0,1.7,2.68,5.7,0.91,Suburban,Good,1,0,337179.0
1638.0,4,2,1,2.0,7.5,25.74,4.1,3.72,Suburban,Good,0,0,275248.0
2845.0,5,2,2,2.0,13.3,3.81,5.1,1.51,Urban,Excellent,1,1,581094.0
2119.0,2,1,2,1.0,4.8,0.2,5.9,5.35,Rural,Good,0,0,259869.0
2278.0,3,3,2,1.0,2.9,2.67,8.3,0.4,Urban,Fair,0,0,496376.0
2231.0,3,2,2,0.0,22.4,1.02,6.4,1.77,Urban,Excellent,0,0,414413.0
2563.0,5,4,2,2.0,44.0,0.87,6.2,2.6,Suburban,Good,0,1,399988.0
1918.0,2,1,2,1.0,1.6,0.65,4.3,1.82,Suburban,Good,0,1,318566.0
957.0,3,2,1,1.0,2.5,7.2,7.9,5.5,Rural,Good,0,1,164760.0
2060.0,4,3,1,1.0,48.3,1.68,5.3,10.0,Suburban,Excellent,0,0,295241.0
1377.0,2,1,1,2.0,0.6,3.59,6.3,0.31,Urban,Excellent,1,0,332459.0
1456.0,3,1,1,0.0,57.0,15.85,9.2,0.35,Suburban,Excellent,0,1,259557.0
2181.0,3,2,1,2.0,0.1,4.42,7.4,0.35,Urban,Fair,0,1,449312.0
2605.0,3,2,1,2.0,31.0,19.79,3.6,2.86,Suburban,Good,0,0,368248.0
